id,10_연재확률,first_positive_10,second_rating_people_2,third_unreco_sum_5,label,positive_1,positive_2,positive_3,positive_4,positive_5,positive_6,positive_7,positive_8,positive_9,positive_10,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,rating_people_6,rating_people_7,rating_people_8,rating_people_9,rating_people_10,unreco_sum_1,unreco_sum_2,unreco_sum_3,unreco_sum_4,unreco_sum_5,unreco_sum_6,unreco_sum_7,unreco_sum_8,unreco_sum_9,unreco_sum_10,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3
459878,0.5543347870220259,92.0,12583.2,5,0,137.0,74.0,70.0,50.0,77.0,85.0,51.0,35.0,60.0,92.0,13622.000000000002,12583.2,12919.77,12309.84,13120.84,10027.3,10598.6,10374.0,11646.599999999999,12157.38,4,4,1,0,5,1,5,8,5,14,489,zzan****,양,그림체,귀엽다,왜,요람의,뭔가
461059,0.6039329344106452,565.0,91590.72,217,1,1219.0,569.0,409.0,364.0,413.0,493.0,274.0,291.0,455.0,565.0,100190.88,91590.72,87468.0,79497.36,75681.17,76316.4,70506.3,70735.64,70193.34,76316.4,933,695,613,452,217,234,217,335,179,261,2149,zzz3****,바지,정주행,블로우,왜,아니라,바지
461987,0.5981066256282074,244.0,57240.090000000004,93,1,746.0,235.0,228.0,393.0,421.0,129.0,247.0,282.0,280.0,244.0,69588.48,57240.090000000004,56032.92,52299.6,52525.92,48167.0,51446.549999999996,47203.66,46966.32,45175.44,431,112,108,109,93,133,278,59,49,223,1454,zzzz****,하쿸,하쿠,다시,아이가,이게,오엘이
467221,0.4696291265866882,62.0,5780.06,46,0,46.0,35.0,66.0,128.0,27.0,41.0,22.0,31.0,26.0,62.0,7426.1,5780.06,5546.46,6315.379999999999,5719.88,5598.45,5952.959999999999,5736.78,5681.5199999999995,6048.320000000001,85,58,30,189,46,15,13,35,29,116,631,zzza****,마지막,깜놀,마지막에,뭐야,마지막,뭔가
472553,0.5683082438824283,87.0,21558.960000000003,22,0,177.0,107.0,105.0,127.0,72.0,84.0,77.0,52.0,63.0,87.0,16253.04,21558.960000000003,18136.72,17579.25,17045.0,28546.74,22086.239999999998,22200.030000000002,12405.75,18865.329999999998,63,31,15,26,22,4,11,6,4,1,612,zz19****,완전,귀엽다,왜,뭔가,엄마는,왜
476758,0.6002153174023364,338.0,28811.52,0,1,335.0,112.0,155.0,329.0,269.0,402.0,193.0,237.0,209.0,338.0,33442.71,28811.52,28655.41,29204.000000000004,28566.72,29509.66,27748.8,27877.88,27848.39,29825.8,21,2,5,6,0,0,0,0,0,0,1342,zzii****,정주행,대박,완전,이게,골든왈츠,뭔가
479506,0.589243356402199,109.0,4612.7,1,1,36.0,22.0,54.0,109.0,85.0,60.0,59.0,112.0,59.0,109.0,5061.5,4612.7,4941.37,5337.52,5359.92,4982.7,4753.08,4748.1900000000005,4216.12,4927.599999999999,22,6,1,4,1,1,1,46,3,2,365,zx79****,와,우와,대박,ㅅㅂ,이게,뭐야
479902,0.5731162135078787,117.0,34134.32,38,0,213.0,245.0,107.0,125.0,171.0,227.0,172.0,303.0,220.0,117.0,36095.76,34134.32,30180.399999999998,32695.76,25101.84,31250.440000000002,29759.010000000002,31677.670000000002,28887.65,31138.88,65,82,41,25,38,51,25,82,61,17,907,zzzk****,귀여워,리리,귀엽다,뭐야,리리가,알았는데
481708,0.5916897815768357,65.0,13527.36,184,1,82.0,92.0,61.0,53.0,51.0,29.0,66.0,66.0,50.0,65.0,14762.47,13527.36,12173.42,11302.82,11238.919999999998,10584.99,13357.400000000001,12078.5,12423.599999999999,11281.41,240,228,372,192,184,50,126,200,199,229,614,zyx4****,아테쉬,나디야,와,나디야,나뿐인가,왜
482214,0.5854452598272929,95.0,7488.4,5,1,132.0,106.0,95.0,111.0,93.0,125.0,76.0,93.0,106.0,95.0,8503.02,7488.4,6772.48,6375.6,6593.7300000000005,5367.18,3801.6000000000004,4757.72,4748.04,4512.6,43,66,40,28,5,22,36,25,44,30,623,zzzk****,솔라보이,완전,재밌어요,왜,뭔가,상어가
483421,0.46698224026265106,6.0,3957.87,6,0,27.0,20.0,21.0,13.0,13.0,13.0,17.0,11.0,14.0,6.0,4169.25,3957.87,3622.2899999999995,3348.62,3293.05,3201.25,3279.01,2901.7799999999997,3014.85,2852.7799999999997,14,0,8,9,6,14,14,19,4,0,154,zzzj****,재밌어요,10000점,약간,보이는데,못,시험
487693,0.6040790423731488,286.0,37581.14,52,1,562.0,207.0,109.0,105.0,160.0,265.0,127.0,164.0,218.0,286.0,42216.17,37581.14,35181.57,33038.63,33048.46,33018.97,32570.399999999998,33269.04,33297.22,34321.92,547,202,93,82,52,52,67,43,62,26,1747,zzzz****,정주행,오,왜,이게,왜,뭔가
489014,0.5564943386528289,87.0,20063.76,89,0,140.0,128.0,89.0,55.0,86.0,37.0,58.0,98.0,76.0,87.0,18863.77,20063.76,18350.55,17869.44,18368.07,16762.0,16630.949999999997,16206.539999999999,15990.0,16264.980000000001,109,87,124,88,89,36,129,94,77,68,511,zzan****,귀여워요,저희,개샠,나도,같은,부족해서
489585,0.6044777820422543,287.0,76235.87999999999,1581,1,475.0,698.0,952.0,672.0,442.0,312.0,360.0,278.0,426.0,287.0,39627.34,76235.87999999999,76999.86,75767.40000000001,75148.08,80324.28,76362.52,72359.1,82518.24,62849.22,46,1463,5237,3477,1581,1725,1659,759,865,1402,3865,zzza****,리메이크,신룡의,그냥,리메이크,뭔가,그냥
492499,0.5740333420449819,145.0,19148.64,34,1,109.0,47.0,79.0,62.0,88.0,96.0,115.0,160.0,126.0,145.0,21535.260000000002,19148.64,18872.6,19226.480000000003,20392.320000000003,19028.88,18303.46,18111.449999999997,15972.35,15259.019999999999,104,58,26,69,34,35,48,25,28,28,415,zzzc****,좋아요,좋네요,우와,왜,계속,하나도
493200,0.48859876121635876,44.0,6923.1,19,0,68.0,31.0,85.0,53.0,21.0,59.0,55.0,40.0,33.0,44.0,7939.69,6923.1,7232.4,6823.12,6596.339999999999,6303.4400000000005,6287.19,5921.999999999999,5527.2,5206.08,42,14,32,17,19,13,7,9,2,3,316,zzyu****,휴지,오랜만에,재밌어요,휴지가,왜,말입니다
496976,0.4942321283124144,18.0,2436.2,1,0,23.0,14.0,18.0,6.0,3.0,20.0,5.0,8.0,8.0,18.0,2984.52,2436.2,2368.0,1868.5,1901.28,2038.3999999999999,1751.04,1477.3,1492.47,1603.81,4,1,1,0,1,1,1,1,0,0,86,znfm****,와,그림체,재미있어요,미켈란젤로가,라오콘군상을,컬럼비아대
497022,0.43884786850064933,30.0,2957.61,30,0,61.0,43.0,14.0,7.0,21.0,10.0,19.0,28.0,8.0,30.0,3457.5299999999997,2957.61,1540.31,1041.39,1765.3999999999999,1000.96,1797.9,1683.3000000000002,1069.32,1747.1999999999998,23,32,25,12,30,20,14,41,21,15,265,zzur****,i,그림체,정주행,없음,내,소가
500354,0.593991516642343,91.0,12586.230000000001,6,1,103.0,73.0,66.0,69.0,176.0,125.0,100.0,56.0,73.0,91.0,12841.14,12586.230000000001,12217.919999999998,12458.7,13585.06,12100.73,10422.019999999999,9039.460000000001,9206.39,8909.09,7,17,5,22,6,3,6,3,0,1,368,zzwj****,땅콩들,잘보고있어요,재밌어요,치인트,말없었으면,우는거
500647,0.5539625487986288,52.0,18863.77,38,0,179.0,61.0,64.0,96.0,42.0,39.0,30.0,80.0,71.0,52.0,21606.0,18863.77,17353.89,16885.44,15177.52,14926.4,14386.08,14720.64,14760.419999999998,13991.339999999998,261,85,79,43,38,29,23,25,34,21,605,zzzz****,충사,충사랑,좋아요,충사,보자마자,했는데
501869,0.5136913909450447,76.0,19690.149999999998,64,1,64.0,74.0,51.0,174.0,70.0,62.0,69.0,81.0,53.0,76.0,20957.56,19690.149999999998,20556.95,21220.5,22227.239999999998,29333.72,19365.039999999997,18624.69,17538.989999999998,21329.07,129,59,108,87,64,55,140,49,64,90,685,zzim****,그림체,우와,그림체가,제주도,이게,왜
504068,0.5016483863818644,32.0,6392.299999999999,3,0,177.0,82.0,54.0,68.0,61.0,34.0,39.0,40.0,40.0,32.0,8442.84,6392.299999999999,6004.919999999999,5660.37,4825.870000000001,4504.99,3963.2400000000002,4626.72,4174.8,4000.6000000000004,9,6,0,1,3,0,0,0,1,0,449,zze5****,그림체,캔,완전,솔직히,뭔가,한
504245,0.4968243163548544,43.0,3528.36,1,0,34.0,61.0,54.0,30.0,32.0,37.0,40.0,28.0,29.0,43.0,3317.3999999999996,3528.36,3291.2,2528.3,2485.76,2225.88,1946.0,1873.71,2038.26,2276.41,1,4,1,9,1,1,0,1,2,2,210,zzyu****,데헷,재밌어요,화이팅,뭔가,하수,송중기
511743,0.5390011537979171,91.0,7189.98,13,0,44.0,41.0,31.0,25.0,60.0,45.0,80.0,63.0,35.0,91.0,9341.02,7189.98,6412.070000000001,6982.02,6107.0,6259.2,7261.44,6648.14,5987.03,6030.639999999999,113,61,22,14,13,12,32,9,18,34,311,zse5****,별점,인피니트,아픔을,구리시,사는데,병맛
513252,0.46081355404662994,12.0,5025.84,13,0,30.0,13.0,16.0,17.0,8.0,5.0,8.0,14.0,8.0,12.0,6059.040000000001,5025.84,4850.280000000001,3802.4,3618.1,3372.84,3574.2000000000003,3132.96,2727.1800000000003,2838.2400000000002,11,22,4,19,13,25,4,5,2,10,158,yuns****,왜,정주행,다시,저번꺼,못,읽었는데
515626,0.45622355011062804,52.0,7662.6,105,0,62.0,48.0,38.0,32.0,23.0,22.0,45.0,41.0,29.0,52.0,8154.219999999999,7662.6,7000.599999999999,6858.48,6002.4,6201.94,6517.29,6139.139999999999,5416.33,4988.56,218,199,166,397,105,145,177,330,218,201,391,zkfl****,꼬매,귀여워,아무것도,내가,칫솔을,있는데
517656,0.513863004929428,39.0,10761.57,19,1,71.0,57.0,28.0,31.0,45.0,44.0,71.0,38.0,44.0,39.0,11263.039999999999,10761.57,10508.27,10518.96,10354.240000000002,10578.9,11150.199999999999,10480.4,10937.160000000002,10892.88,88,19,15,15,19,18,19,41,17,13,442,zxcv****,재밌다,오,우와,왜,뭔가,메이드가
518430,0.577762671622356,59.0,7291.44,21,1,84.0,48.0,83.0,162.0,57.0,53.0,98.0,57.0,24.0,59.0,8630.74,7291.44,6794.259999999999,7251.68,6494.22,6415.499999999999,6189.36,8450.43,6858.599999999999,6497.6,23,12,10,22,21,22,125,89,117,79,437,zlxl****,바퀴벌레,뿡뿡이,미나,바퀴벌레,있는데,나도
519053,0.5494768461334337,19.0,1294.15,0,0,13.0,11.0,10.0,7.0,4.0,5.0,7.0,14.0,7.0,19.0,1203.65,1294.15,1253.55,1142.5,1082.15,1027.08,1064.49,1054.9,1185.44,1245.4,3,1,3,0,0,0,2,0,1,1,42,zzwn****,재밌어요,짱이다,웹툰,옛,페르시아지역의,역사를보면
528426,0.45211431478632974,3.0,3670.38,23,0,24.0,23.0,8.0,12.0,11.0,8.0,10.0,6.0,1.0,3.0,4151.599999999999,3670.38,2660.5400000000004,2730.0,2604.96,2303.84,1903.02,2274.7999999999997,2082.2200000000003,2318.4,28,14,21,2,23,2,6,23,12,2,127,zxzx****,귀엽다,굉장히,유익합니다,오늘,아니라,오늘이
531366,0.5960989194184785,158.0,17650.22,7,1,209.0,88.0,229.0,151.0,147.0,181.0,147.0,150.0,143.0,158.0,18739.98,17650.22,19832.32,17304.48,17289.14,18746.38,17597.440000000002,17273.38,16470.99,16258.2,52,7,11,10,7,11,11,13,3,11,701,zxcv****,그림체,좋아요,와,이게,왜,뭔가
533637,0.5879436087420001,29.0,11778.48,199,1,106.0,57.0,53.0,78.0,73.0,42.0,62.0,87.0,60.0,29.0,15240.490000000002,11778.48,11691.949999999999,10798.84,10362.859999999999,9564.75,8786.199999999999,9258.06,13785.47,7167.6,490,186,180,180,199,178,339,250,137,247,775,zzan****,좋아요,울고,순간,왜,이게,그렇게
533639,0.481920479309858,36.0,6775.83,4,0,74.0,83.0,51.0,45.0,45.0,68.0,24.0,61.0,37.0,36.0,7046.91,6775.83,6080.160000000001,4844.280000000001,4741.379999999999,4131.679999999999,3881.4100000000003,4254.839999999999,3831.06,4075.75,6,7,4,5,4,7,0,3,3,1,329,zz77****,동생,멋지다,피아타,듯,아니라,동생이들려줬다면동생은나간적이잇다는건데언니가나간적이없으면동생도나간적이없어야되는거아님
537987,0.4674761160567914,37.0,11639.300000000001,15,0,75.0,61.0,54.0,47.0,81.0,102.0,50.0,59.0,21.0,37.0,12704.25,11639.300000000001,10820.43,9584.32,9819.6,9339.400000000001,8403.36,8094.8,7973.64,7183.400000000001,26,35,17,7,15,13,3,25,12,1,442,zzz_****,우와,대박,대박님,외모지상주의,그냥,내가
540040,0.575916106343316,28.0,11612.25,84,0,121.0,22.0,29.0,25.0,29.0,24.0,42.0,107.0,66.0,28.0,14993.240000000002,11612.25,8461.92,7283.759999999999,7078.169999999999,6815.25,6356.64,6002.4,6172.36,6149.009999999999,2986,141,92,67,84,35,86,176,89,44,184,zoo9****,새어나가,화이팅,이제,와,내가,저랑
540244,0.4661528831231977,13.0,7905.1,17,0,66.0,19.0,14.0,21.0,17.0,19.0,16.0,11.0,10.0,13.0,7254.389999999999,7905.1,7007.000000000001,7008.79,6468.14,6520.4800000000005,7706.72,6897.84,6572.700000000001,6510.66,42,29,23,17,17,16,23,8,6,9,141,zzam****,정주행,다시,만화,알고,덩어리가,몬딕인줄
549034,0.5977859281756497,431.0,24408.51,395,1,254.0,91.0,151.0,124.0,118.0,132.0,123.0,123.0,151.0,431.0,28565.0,24408.51,21559.44,22001.0,18642.65,19115.25,36204.3,24378.850000000002,16820.100000000002,19542.6,599,492,658,467,395,399,523,582,825,1335,1179,zz46****,로와,와,좋아요,로와,뭐야,대통령
552140,0.5873464075808237,53.0,5635.0,20,1,17.0,24.0,14.0,32.0,24.0,19.0,21.0,25.0,59.0,53.0,5903.37,5635.0,5517.400000000001,5656.32,5776.08,5740.72,5108.400000000001,5340.6,4349.34,5164.46,38,12,10,39,20,18,16,16,10,41,137,zz77****,나도,굿모닝,손가락,이게,뭔가요,뭐지
553083,0.5338368247718511,62.0,11780.6,103,1,35.0,57.0,63.0,79.0,46.0,39.0,55.0,40.0,34.0,62.0,9067.94,11780.6,12162.24,12692.82,11575.64,10982.75,11088.24,10871.98,10874.4,10683.09,42,87,67,101,103,178,171,197,162,664,318,zzgk****,그림체,와,완전,디즈니,인어공주,나만
554056,0.5246970791321063,33.0,8048.37,105,1,45.0,55.0,49.0,80.0,80.0,38.0,43.0,60.0,46.0,33.0,7318.56,8048.37,7590.64,8263.359999999999,8861.5,7196.64,7014.81,7755.2699999999995,7357.4400000000005,6933.3,27,26,8,12,105,15,32,19,43,23,326,zzzk****,웹툰으로,눈송이,웹툰,왜,고릴라가,말을
555624,0.5485593036686076,28.0,10353.63,19,0,52.0,36.0,59.0,22.0,34.0,23.0,14.0,38.0,64.0,28.0,10135.2,10353.63,13486.2,9988.68,9623.12,9237.26,10833.84,9731.62,9791.039999999999,8990.01,68,37,46,15,19,15,17,26,25,20,243,zhzl****,길리,정주행,와,이게,알았는데,내가
556709,0.5593340901674512,45.0,5546.8,14,1,57.0,22.0,17.0,12.0,18.0,31.0,28.0,18.0,33.0,45.0,6265.599999999999,5546.8,4983.4800000000005,4733.04,4278.04,4339.44,3839.62,3714.88,4035.1200000000003,4915.36,179,15,20,9,14,32,11,17,43,49,146,zxvx****,영화랑,재밌어요,어머,없는데,영화를,안봐서
559738,0.4497729778791901,8.0,2466.75,3,0,11.0,5.0,10.0,5.0,5.0,5.0,4.0,13.0,11.0,8.0,2619.0,2466.75,2396.04,2264.32,2032.74,2095.06,2034.81,2205.7599999999998,1916.6399999999999,1854.0900000000001,8,5,3,1,3,1,0,2,0,1,46,yh_s****,엘,그림체,이븐,개재미없네,흠,그렇군요
561378,0.6059202966046846,57.0,5164.6,99,1,25.0,25.0,60.0,74.0,36.0,90.0,22.0,42.0,63.0,57.0,4484.429999999999,5164.6,8198.810000000001,8424.9,7620.79,7957.7300000000005,5514.3,7019.1,7026.1900000000005,6039.0,47,44,94,108,99,83,15,33,61,84,319,zy44****,와,감사합니다,왜,이게,뭐야,않은
562222,0.5485593036686076,32.0,12527.84,52,0,49.0,31.0,33.0,104.0,55.0,44.0,44.0,30.0,63.0,32.0,13628.42,12527.84,10717.82,10939.5,10445.14,9771.119999999999,9335.7,8383.86,9048.6,9187.2,93,85,53,38,52,82,27,13,19,36,283,zzz9****,왜,제뉴아,재밌어요,어스가,뭔가,아니
563532,0.5520361043935593,29.0,6250.02,82,1,24.0,15.0,16.0,17.0,16.0,20.0,23.0,39.0,36.0,29.0,7098.879999999999,6250.02,6147.08,7641.539999999999,5698.349999999999,14337.400000000001,7100.13,5012.8,4475.25,3487.26,269,120,114,70,82,126,109,90,183,122,220,zcbm****,여우가,그림체,화이팅,이게,아니,무슨
564461,0.45651227968506236,33.0,9311.199999999999,131,0,33.0,25.0,59.0,31.0,12.0,25.0,30.0,12.0,27.0,33.0,11599.5,9311.199999999999,8161.0199999999995,8175.679999999999,6715.5,6987.54,9472.0,6902.26,6012.580000000001,6458.540000000001,357,355,270,169,131,264,256,247,154,345,777,zzz7****,우르곳,가렌,좋아요,우르곳이,아니라,우르곳
564789,0.4562005202415316,10.0,1286.3999999999999,5,1,7.0,5.0,4.0,8.0,3.0,2.0,9.0,8.0,14.0,10.0,1435.6,1286.3999999999999,1128.0,1052.8799999999999,941.76,861.3000000000001,882.6999999999999,950.4000000000001,2034.2399999999998,313.14000000000004,10,0,8,6,5,7,8,17,25,8,54,zntu****,작품,같은데,괜찮을,남주,순식간에,고자
565004,0.45893188618683084,38.0,11045.84,35,0,28.0,32.0,27.0,32.0,30.0,21.0,23.0,38.0,33.0,38.0,11185.59,11045.84,10194.75,9761.28,8009.1,7625.1900000000005,7652.700000000001,5126.64,7543.8,6253.21,102,85,55,86,35,22,27,9,56,41,202,zkdl****,웹툰으로,왜,뭔가,이게,머지,건데
568570,0.5441279862944113,41.0,5546.82,8,0,95.0,37.0,18.0,13.0,12.0,28.0,35.0,26.0,65.0,41.0,8435.880000000001,5546.82,5094.36,4560.0,4293.5199999999995,3283.0000000000005,5611.72,4459.62,8064.72,9262.24,100,27,14,7,8,29,47,70,72,41,265,zv57****,비스트,웹툰,역시,비스트,비스트때부터,아마
571611,0.49973904601315877,71.0,18639.600000000002,316,0,151.0,87.0,78.0,102.0,86.0,54.0,49.0,82.0,45.0,71.0,23377.0,18639.600000000002,18120.2,24625.649999999998,16242.720000000001,14474.48,13729.169999999998,13772.720000000001,13117.23,12634.56,1163,337,286,434,316,258,134,212,148,201,1004,zyzk****,정주행,다시,소나,이게,롤,베도에
572002,0.503210528479358,32.0,5811.5,10,0,21.0,22.0,16.0,27.0,18.0,8.0,21.0,12.0,31.0,32.0,5705.42,5811.5,4713.08,4447.68,4615.400000000001,3555.85,3585.5899999999997,3325.2,3355.02,3545.2200000000003,42,16,14,15,10,6,24,3,19,20,98,znsl****,귀여워,날치님,캐릭터,여자였어캐릭터가,남자처럼생겨서,남잔줄알았는데
572967,0.5470955201261068,23.0,4979.04,32,1,45.0,13.0,19.0,14.0,14.0,11.0,12.0,22.0,19.0,23.0,6108.959999999999,4979.04,4875.419999999999,4487.04,4733.24,4552.349999999999,4483.82,4284.75,4371.66,4259.72,49,17,29,14,32,28,38,9,29,37,195,zszs****,왜,아니,그림,와,달빛이,웹툰
575581,0.6044777820422543,108.0,22731.11,120,1,128.0,72.0,113.0,59.0,60.0,93.0,99.0,107.0,140.0,108.0,24164.940000000002,22731.11,23858.34,28138.079999999998,28460.25,28323.43,43779.369999999995,26094.600000000002,30843.89,32743.44,394,263,221,158,120,153,190,336,213,215,851,zyzk****,그림체,왜,만화,뭔가,왜,내여귀
577372,0.4927728399806957,52.0,22612.17,90,0,85.0,70.0,27.0,51.0,32.0,40.0,40.0,52.0,51.0,52.0,25444.859999999997,22612.17,20619.56,21913.84,21316.41,20067.75,20245.5,20802.24,19829.7,20422.850000000002,356,143,99,119,90,71,113,273,60,125,343,zepi****,랑해,처녀귀신,귀신,귀신,왜,붙어있던
578539,0.5114109019584226,47.0,15744.880000000001,37,0,33.0,48.0,46.0,40.0,34.0,37.0,38.0,68.0,44.0,47.0,13648.2,15744.880000000001,14894.34,15479.42,14093.25,14127.300000000001,16209.710000000001,16470.420000000002,15201.94,13588.86,83,74,78,65,37,48,44,41,26,37,204,zhsk****,은명이,와,그림체,뭔가,오드아이,아버지
579528,0.47077382962949826,36.0,16950.95,269,0,60.0,51.0,48.0,29.0,55.0,54.0,30.0,37.0,18.0,36.0,19227.48,16950.95,17198.1,16757.52,14607.599999999999,14360.28,14049.36,13743.080000000002,13057.68,12350.4,267,310,306,239,269,187,183,182,384,122,458,zw10****,다시,나중에,참,어떤,그냥,임산부
579572,0.6117530408398929,111.0,25786.800000000003,213,1,195.0,78.0,71.0,57.0,88.0,73.0,73.0,67.0,108.0,111.0,26351.52,25786.800000000003,25454.73,22049.579999999998,21775.52,26821.68,23706.33,20205.9,19286.460000000003,18049.25,294,220,199,267,213,203,104,321,219,202,538,znzl****,와,왜,대박,왜,이게,뭔가
579845,0.5032039052139798,10.0,2640.6,8,0,17.0,13.0,7.0,12.0,5.0,11.0,7.0,14.0,9.0,10.0,3485.8900000000003,2640.6,2478.6000000000004,2446.92,2334.04,2341.12,2373.6000000000004,2331.2,2292.1600000000003,2271.68,38,38,15,13,8,6,21,4,11,10,49,yum0****,게스,티셔츠,치즈군,치즈군이,판다독이랑,비슷하네
581780,0.5046663268947982,34.0,11178.24,15,1,21.0,75.0,42.0,44.0,14.0,31.0,47.0,48.0,43.0,34.0,8683.73,11178.24,9564.84,9485.55,6691.2,8794.17,8141.120000000001,11447.68,9721.87,8624.08,31,45,33,18,15,14,51,42,28,23,254,zzan****,재밌어요,오,이건,맞아,같은데,맡아
583173,0.410780523933085,5.0,1183.26,6,0,12.0,10.0,12.0,2.0,8.0,4.0,7.0,5.0,4.0,5.0,1306.96,1183.26,1353.8600000000001,1213.75,1324.64,1101.12,1044.32,1081.14,941.76,905.28,27,9,17,4,6,0,0,2,0,0,40,wofl****,도마뱀,재밌어요,그냥,뭔가유쾌한데,오,뭔가가
584001,0.5739637442182792,14.0,1906.96,15,1,42.0,10.0,15.0,14.0,15.0,14.0,12.0,8.0,15.0,14.0,3094.44,1906.96,1759.0400000000002,1842.4,1721.28,1617.0000000000002,1633.26,1732.5,1473.0,1773.0,53,15,11,10,15,3,7,9,12,8,120,yuns****,오,정식,대박,익산사는데,작가님아,여기서
587576,0.5981066256282074,141.0,99275.82,757,1,405.0,152.0,126.0,113.0,225.0,211.0,379.0,177.0,304.0,141.0,111031.44,99275.82,95754.98000000001,89631.36,100774.79000000001,95812.2,93743.1,95426.1,95304.47,89822.7,1654,1120,935,848,757,821,3028,553,868,1681,1228,zzzz****,정주행,한국어,시작,왜,이게,대학일기
587799,0.547250026642647,16.0,2534.3100000000004,11,1,16.0,11.0,14.0,6.0,9.0,7.0,11.0,12.0,16.0,16.0,2567.6000000000004,2534.3100000000004,2524.6000000000004,2102.31,2176.48,2190.72,2186.24,2011.73,2201.1600000000003,2232.0,12,19,18,1,11,5,2,0,5,10,61,yulh****,좋네요,좋아요,재밌어요,쓰는,있는데,일본에
595181,0.42240032186934895,4.0,4024.0800000000004,20,0,21.0,5.0,6.0,6.0,8.0,9.0,4.0,15.0,12.0,4.0,5174.46,4024.0800000000004,3901.73,3749.9,3495.92,3476.28,3426.4999999999995,3351.6000000000004,3283.0000000000005,3119.2799999999997,61,16,15,14,20,13,4,39,23,12,79,yeo9****,달달한,좋아하는,라율은,포도나무,소녀,작가님이
596091,0.47440519768846945,31.0,24788.920000000002,75,0,61.0,69.0,57.0,39.0,29.0,27.0,38.0,38.0,38.0,31.0,12120.359999999999,24788.920000000002,17517.06,14567.970000000001,12711.6,11274.6,13915.230000000001,12266.1,11223.68,10186.7,98,174,133,102,75,44,47,24,41,54,310,zyzy****,솔로가,커플이,왜,커플이,매일,커플이라
598564,0.47527567304010815,22.0,6468.14,18,0,35.0,24.0,13.0,20.0,16.0,19.0,20.0,19.0,22.0,22.0,6864.18,6468.14,5835.1,5603.400000000001,5435.1,5505.6,5325.320000000001,5004.089999999999,4845.99,4885.66,49,14,30,47,18,12,14,33,13,17,142,zesp****,공사중,그래도,도마뱀,어,기억이,싱가폴에서
599202,0.5476305505590667,44.0,8666.800000000001,60,0,51.0,32.0,43.0,20.0,29.0,42.0,28.0,27.0,51.0,44.0,9871.09,8666.800000000001,8721.0,7584.299999999999,8173.8,7814.9400000000005,9524.32,7997.09,8188.639999999999,7592.9400000000005,135,151,106,17,60,35,78,76,224,125,307,zxxz****,채색이,제발,베어,만화,뭔가,조금만
