id,label,5_연재확률,10_연재확률,first_positive_5,second_view_1,third_rating_people_5,positive_1,positive_2,positive_3,positive_4,positive_5,view_1,view_2,view_3,view_4,view_5,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3,genre,title
778860,2,0.5968158544686193,0.4989578901584536,6.0,28901,867.0,23.0,12.0,7.0,13.0,6.0,28901,18256,10531,7919,7705,2402.4,1521.5,1056.48,963.7,867.0,78,(zaoy****),평양냉면,이렇게,평냉,오빠,그냥,다른,episode,평양냉면 완전정복
779010,2,0.6202131153701372,0.5299068618333161,6.0,16028,1112.64,22.0,12.0,13.0,7.0,6.0,16028,9167,8435,6803,6387,2090.78,1395.36,1507.32,1064.49,1112.64,68,(yoon****),와,미안해,넘,있네,로운이가,이안이,story,녹는점
779079,2,0.5533032999926186,0.4644567144188253,116.0,182967,26225.13,126.0,62.0,49.0,85.0,116.0,182967,166324,150657,137412,138639,26717.94,23167.2,19463.52,20672.26,26225.13,527,(zzo0****),복면,올라가자,정식연재,이게,아직도,왜,episode,미필은 노하이
779264,2,0.6879027378696138,0.5843931004112762,10.0,25363,1641.5000000000002,11.0,10.0,10.0,5.0,10.0,25363,14600,10954,9254,8412,2410.2,1566.36,1484.42,1401.0,1641.5000000000002,42,(xhtn****),그림체,좋은,작품,제목도,그림체도,달았던,story,B연애주의
779347,2,0.6846878799131063,0.5273521294275236,14.0,29772,1495.66,32.0,16.0,11.0,9.0,14.0,29772,21274,18653,17777,13838,1704.0,1433.85,1128.96,1143.63,1495.66,69,(zbkw****),재밌네요,똥으로,아니,애들,이게뭐냐고,뭐뭐야,story,참을 수 없군
779505,2,0.6594615304729556,0.4914721473831295,6.0,40747,1530.12,23.0,7.0,5.0,7.0,6.0,40747,21486,18570,17719,16632,2192.32,1595.9999999999998,1561.56,1852.69,1530.12,73,(zz01****),테이커,작품,귀신,할머니가,그런데,아이가,story,살인귀
779637,2,0.6377115201558646,0.5420750733778297,19.0,42051,6149.52,141.0,25.0,46.0,27.0,19.0,42051,29840,27272,25344,22556,13868.36,6850.4800000000005,7175.999999999999,7413.12,6149.52,262,(zzum****),응원합니다,웹툰,교회,종교,뭔가,믿는,episode,예수쟁이 다이어리
779683,2,0.7000325895758959,0.5626297104489506,23.0,21323,1131.6,45.0,36.0,23.0,24.0,23.0,21323,11013,8365,8024,7534,2588.88,1666.6799999999998,1584.36,1232.5,1131.6,93,(zz29****),화이팅,좋아요,다음화가,충격적인,제목,왔습니다,story,데드리프트
779750,2,0.660467627283338,,10.0,12817,1003.52,9.0,6.0,8.0,5.0,10.0,12817,8456,8115,7439,6735,986.49,812.82,723.24,693.72,1003.52,34,(yunw****),내용도,그림체,예뻐요,None,None,None,episode,당신의 꿈속으로 입장합니다
779856,2,0.6473031846508216,0.4995665142013071,13.0,14199,1073.27,27.0,9.0,12.0,8.0,13.0,14199,5758,4899,4215,4063,1966.62,1266.18,1188.0,1031.24,1073.27,54,(youn****),귀여워요,그림,넘,None,None,None,story,드림걸즈
779878,2,0.5475632503568364,0.5037280701721344,7.0,50107,3419.5,24.0,22.0,10.0,6.0,7.0,50107,43670,37897,36274,35187,4909.28,4233.56,4174.17,3540.36,3419.5,115,(zion****),재밌어요,정주행,와,뭐야,줄거리,하면서,story,좀비 플래너
779895,2,0.5894277225151675,0.4240253220460435,5.0,31612,1097.5,11.0,8.0,2.0,4.0,5.0,31612,16452,13371,12413,11962,1864.03,1562.1899999999998,1200.12,1097.5,1097.5,49,(yyg1****),와,깔끔하고,완전,호랑공포,같은데,3d느낌나는데,story,그때로 돌아갈 수 있다면
780125,2,0.6831634367064161,,6.0,8197,441.00000000000006,8.0,7.0,5.0,6.0,6.0,8197,9243,5819,3758,2721,635.83,674.8199999999999,615.04,470.88,441.00000000000006,39,(yeoh****),축하드려요,그림체,정연에,None,None,None,story,백설공주와 마녀의 계약
780247,2,0.5490619811963047,0.5102779239645439,5.0,3390,206.88,15.0,5.0,6.0,4.0,5.0,3390,1753,1608,1495,1414,446.79,288.0,274.97,267.09000000000003,206.88,25,(vava****),흥미진진,기대됩니다,기대합니다,가볍게,우연히,보게되었는데,story,더 위시
780443,2,0.4898137086151378,0.4149477761611592,3.0,5161,454.23,6.0,5.0,2.0,2.0,3.0,5161,2725,2291,2123,2025,689.6800000000001,645.15,484.12,490.78,454.23,16,(woob****),그림체,귀여워요,완벽한,재미없어여,뭐야포근해,와너무,story,별을 향해
780632,2,0.5617432004611014,0.6217449165797247,9.0,7678,1223.68,25.0,19.0,12.0,24.0,9.0,7678,3975,3418,3366,2987,2255.76,1705.4399999999998,1705.4399999999998,1727.35,1223.68,67,(zzan****),응원합니다,에피소드,좋아요,공사중이,뭔가요,그림체,story,월하의 검
780731,2,0.6578760670130339,,11.0,13148,713.25,16.0,4.0,4.0,7.0,11.0,13148,7584,5518,5130,4647,1245.4,852.7199999999999,675.21,662.32,713.25,51,(zina****),재밌어요,그림체,그림체도,오타있어요,교실에,았어야,story,너랑 대화 하고싶어!
780739,2,0.4013836117336308,,4.0,7811,200.97,21.0,9.0,3.0,7.0,4.0,7811,4565,3620,3059,2289,476.25,362.88,294.0,280.82,200.97,83,(yyvv****),꿀잼,역시,재미있게,장면,모지,후줄그레한,story,불사소년
781143,2,0.5424509140710146,0.5908406323475636,8.0,13795,1290.9,14.0,18.0,17.0,5.0,8.0,13795,11871,9567,8504,7916,1875.9,2124.43,1703.4599999999998,1324.64,1290.9,69,(zed0****),아니,겁나,와,줄,겁니다,제발,episode,별종위기종
781320,2,0.5581845809386881,0.4206338236214536,5.0,26412,1963.55,10.0,11.0,6.0,6.0,5.0,26412,20125,19105,18101,17028,2488.05,2049.74,2130.44,2072.08,1963.55,40,(zzan****),로별님,귀여워,지지님이,봤는데,이게,이게뭐야,episode,이게좋아
781584,2,0.565692867333134,0.5843931004112762,6.0,26019,1470.0,12.0,9.0,6.0,7.0,6.0,26019,20286,17249,15649,14773,1995.12,1858.2,1592.2900000000002,1388.85,1470.0,44,(zlbo****),재밌어요,형,아니,와,한국,인구가,story,삼자대면
782772,2,0.4897694939441951,0.5778422293041158,9.0,9116,1314.6,16.0,10.0,10.0,9.0,9.0,9116,6437,6148,6171,6244,2211.32,1646.0400000000002,1565.76,1833.6,1314.6,59,(x0bl****),재밌어요,재밌음,정식연재,여러분,만화는,그냥,story,로맨스의 신
782786,2,0.4898137086151378,,,2539,162.0,4.0,1.0,,1.0,,2539,1086,746,444,436,366.79,239.04,205.0,153.0,162.0,10,수집불가-서제아,고로나,바이러스,보고왔는데,None,None,None,story,선녀의 신
782821,2,0.5644153563016209,0.508444957135527,6.0,48129,882.6999999999999,21.0,9.0,13.0,6.0,6.0,48129,23932,18716,16299,11628,1822.94,1228.5,1044.36,893.32,882.6999999999999,70,(zoqn****),재밌어요,건,재밌게,엄마,아빠가,경찰서에서,story,조폭소녀
783001,2,0.4986077131227168,0.5122236418699614,7.0,30251,812.58,22.0,11.0,9.0,5.0,7.0,30251,18624,13717,11248,10989,1402.5,972.3,822.36,855.4,812.58,79,(zeni****),해병대,화이팅,재미있어요,해병대가,귀신을,보고도,story,귀신잡는 해병대
783177,2,0.6667446106235139,0.5138629237471196,26.0,31585,5783.36,18.0,34.0,24.0,36.0,26.0,31585,26999,26230,25590,24655,5024.12,5474.7,5306.400000000001,5206.08,5783.36,72,(zaoy****),좋은,할머니,이야기를,저당시,어린아이들은,학교에서,story,순임이
783179,2,0.6238515599114722,,10.0,19613,770.31,19.0,9.0,11.0,5.0,10.0,19613,11672,10286,9920,8043,1247.4,917.73,884.45,856.3100000000001,770.31,40,(yuri****),재밌게,정식연재,넘,None,None,None,story,천년나무 그늘에는 도깨비가 있다
783574,2,0.5671089500704821,,9.0,5062,632.9399999999999,15.0,6.0,5.0,6.0,9.0,5062,2318,1901,1818,2332,971.18,531.85,530.82,530.82,632.9399999999999,37,(xx_e****),재밌어요,넘,좋아요,버니로즈는,인물,그림체가,story,신들의 극장
783797,2,0.6274117609020643,0.5395485363553236,2.0,10816,654.91,15.0,5.0,4.0,3.0,2.0,10816,5471,3933,3630,3359,1132.56,806.4000000000001,816.0,755.61,654.91,35,(yuna****),지금,오히려,좋은데,아니고,주인공의,심리가,story,클로지오
783805,2,0.660467627283338,0.5007041150157344,12.0,11757,439.9200000000001,22.0,7.0,6.0,8.0,12.0,11757,6067,4546,4643,3589,993.44,552.75,530.1,519.72,439.9200000000001,44,(zin_****),재밌어요,다음화,소재가,None,None,None,story,네일을 향해 쏴라
784103,2,0.6714069057864273,0.5978605893590119,57.0,54114,3874.95,90.0,100.0,74.0,62.0,57.0,54114,44676,40230,36284,35060,5653.13,4811.8,4060.68,3606.4,3874.95,190,(yyss****),귀여워,귀여워요,넘,연애를,하는데,그림,omnibus,그 냉장고 안에서는
784133,2,0.6831634367064161,0.4142216887377025,3.0,11073,473.97,8.0,8.0,3.0,3.0,3.0,11073,4770,3176,2700,2601,1029.48,748.24,556.83,513.92,473.97,27,(zkss****),지니,와,로이첼,그림체,일단,문제점1,story,카르엘
784272,2,0.6651283400293171,,9.0,27289,1172.15,19.0,14.0,27.0,25.0,9.0,27289,19451,18995,15235,10505,2002.2,1846.8,1887.62,1757.61,1172.15,115,(zldd****),정식연재,와,재밌어요,시험,내가,재시험,story,전설의 미친 전교1등
784404,2,0.6238515599114722,,13.0,19866,785.26,14.0,7.0,10.0,10.0,13.0,19866,12286,11029,9783,8277,1292.76,1034.69,871.31,875.76,785.26,72,(zzzz****),재밌어요,와,넘,저기,와,아니,story,잠깐만! 아이돌 좀 하고 갈게
784427,2,0.7306127195213351,0.4848384707597905,26.0,24215,1579.8200000000002,23.0,14.0,12.0,7.0,26.0,24215,13429,8412,7395,17058,859.7500000000001,592.15,554.01,514.25,1579.8200000000002,63,(zzgk****),여주,넘,재밌어요,도둑이,있었는데요,없었습니다,story,여우말고 알바생?!
784442,2,0.501156332519825,0.4132956290408634,3.0,16525,469.15,8.0,3.0,2.0,3.0,3.0,16525,11951,10441,9584,8920,752.9399999999999,678.9399999999999,535.09,430.04,469.15,33,(yyg1****),재밌네,감사합니다,와능력이거,구멍이,충분히,살짝,story,촉법
784468,2,0.6492210927523429,,8.0,11754,487.7600000000001,13.0,27.0,20.0,32.0,8.0,11754,6576,6496,8552,3097,660.0,677.25,677.25,733.86,487.7600000000001,76,(yyhh****),잘봤습니다,하네요,넘,뭐야,도전이,내,story,시놉시스
784471,2,0.7070008544941143,0.5768599264640049,92.0,97619,11157.3,76.0,64.0,90.0,76.0,92.0,97619,100953,95848,94295,91651,11454.3,11563.2,11527.04,10998.9,11157.3,191,(yuji****),굳이,재밌어요,귀엽다,반응을,5년동안,싶었는데,episode,남편봇과 사는법
784497,2,0.683608987420334,,83.0,143475,8751.6,234.0,59.0,66.0,14.0,83.0,143475,101108,89069,83472,85778,13081.12,9047.04,8263.36,7373.04,8751.6,379,(zhue****),와,정식연재,정식,이게,아니,뭐야,story,이 결혼을 막아라
784527,2,0.5566876192732312,0.410780523933085,4.0,12627,1286.4,9.0,6.0,,3.0,4.0,12627,9935,8721,8218,7587,1910.4,1785.6,1454.64,1388.46,1286.4,24,(seoy****),좋아요,하생이란말좋아하면,늙은거라했습니나,차같은차가많은지,휴게소에서,제차를,omnibus,오늘의 난
784782,2,0.5387881478970169,0.4132956290408634,3.0,13334,506.24,4.0,4.0,,5.0,3.0,13334,10481,8971,8140,7563,636.1800000000001,521.95,515.1999999999999,515.1999999999999,506.24,15,(yera****),재밌어요,판타지드라마,보는거같아요,뭐야,구멍,다시,story,개구멍을 타고 온 그대
784812,2,0.6579987829325864,,6.0,6085,213.12,7.0,5.0,5.0,6.0,6.0,6085,3691,2920,2499,1774,866.76,819.84,411.94,323.05,213.12,21,(yeon****),재밌어용,다음화,재밋어용,회상하는,장면에서,조금,episode,주파수
785031,2,0.5335926465869408,0.5619198397484626,4.0,6404,542.0799999999999,17.0,11.0,14.0,8.0,4.0,6404,3171,2335,1920,1794,737.66,658.95,586.8,571.7099999999999,542.0799999999999,35,(yyoo****),남주,다음편,넘,뭐야뭐야,막짤,None,episode,별을 품은 꽃
785043,2,0.5634633417973544,0.436439812474314,7.0,8704,479.05000000000007,10.0,4.0,4.0,6.0,7.0,8704,6094,5309,4840,4672,1109.57,630.72,603.36,509.7600000000001,479.05000000000007,26,(yuna****),다음편,유리,그냥,아니라,만약,아버지,story,살인여행
785179,2,0.6461951327168246,0.5001668959359357,25.0,11818,1079.96,43.0,18.0,21.0,25.0,25.0,11818,6751,6223,5375,4442,1347.58,1045.31,886.42,976.91,1079.96,84,(zjaj****),재밌어요,다음화,정식,둘이,이제,힘을,story,엔피씨(NPC)
785321,2,0.4863521615598722,,16.0,14356,769.2500000000001,13.0,9.0,10.0,25.0,16.0,14356,11759,11079,11048,8975,910.01,801.89,869.76,1427.13,769.2500000000001,86,(zxcs****),정식연재,와,오,대사가,게,게다가,story,악마인간
785330,2,0.747418172458381,0.5383692710273925,51.0,46550,8825.65,50.0,30.0,23.0,84.0,51.0,46550,38391,36680,36978,33193,10899.9,9681.92,8653.75,11220.9,8825.65,233,(zntn****),렌시,좋은,축하드려요,뭔가,마법약사,아니,story,렌시
785438,2,0.6484161932520688,,43.0,26789,2578.4500000000003,58.0,12.0,23.0,262.0,43.0,26789,20732,19283,20544,20367,3596.5799999999995,2308.78,2175.75,2579.2200000000003,2578.4500000000003,508,(zzan****),굿즈,줘,굿즈줘,이렇게,살다간,인생이,episode,무직백수 계백순
785561,2,0.5693774753134666,,21.0,10024,1127.91,37.0,20.0,11.0,11.0,21.0,10024,5694,4503,4337,5548,1621.68,1062.36,911.88,892.0,1127.91,96,(zkdl****),다음화,그림이,응원합니다,아으으,한번만,일어났지만,story,써니서프 - 혜진 이야기
785631,2,0.6632689973567062,0.4498916226752797,15.0,17227,1414.74,15.0,12.0,3.0,9.0,15.0,17227,8375,5053,5232,4739,2478.08,1973.82,1313.2,1461.69,1414.74,57,(your****),좋아요,좋은,좋네요,마스다,미리,따라하셨죠너무,episode,내일은 낯선 행성을 걷는다
785683,2,0.3712053272950334,0.4135906535380912,2.0,5699,520.1800000000001,5.0,3.0,1.0,4.0,2.0,5699,3871,3389,3026,2873,626.25,528.24,497.06,423.81,520.1800000000001,29,(yong****),화이팅,보고싶은데,뒤에서,누구한테,피해주는,아니고,story,그리마 콘텐츠
785709,2,0.5917401139327007,,7.0,19590,785.1800000000001,17.0,16.0,14.0,21.0,7.0,19590,11584,9734,8374,6480,1477.11,1787.1,1154.4,764.0,785.1800000000001,96,(zzia****),감사합니다,연재해주셔서,오,갑자기,분량이,뚝,episode,우리반 여신
785734,2,0.6683545904813277,0.4958711758478301,29.0,59545,4414.08,26.0,21.0,16.0,20.0,29.0,59545,33423,26629,25127,24336,4615.0,3944.2,3646.17,5976.8,4414.08,130,(zz55****),재밌어요,기여운,그린,같은데,내가,뭐야인체모형,story,[GL] 유빈이는 기여운데
785970,2,0.5122236855876215,0.4180590784352302,2.0,44652,2964.85,6.0,8.0,12.0,1.0,2.0,44652,40626,39978,38320,37981,3112.94,3125.62,3178.44,3083.05,2964.85,51,(youn****),사랑해요,우리,고등학교는,학교는,보통,친구들,episode,학교가는 고등어
786096,2,0.6676460916609006,0.6149514656212992,14.0,19210,1160.64,16.0,8.0,12.0,8.0,14.0,19210,11145,8987,8118,7807,1789.59,1332.8000000000002,1327.36,962.36,1160.64,49,(yrt0****),재밌어요,여주,넘,여자야,남자야,가슴은,story,지새는 밤
786126,2,0.6814514872635036,,13.0,38030,4260.75,17.0,38.0,14.0,21.0,13.0,38030,34086,28508,28965,23005,5556.81,7157.7,4595.28,5702.400000000001,4260.75,132,(zonb****),좋아요,그림체,좋은,뭔가,의미가,있나,omnibus,시카 단편선
786243,2,0.617096167057535,0.452104658365145,21.0,32810,1963.52,30.0,12.0,16.0,16.0,21.0,32810,26612,23246,19096,20375,2542.72,2225.09,2054.8,2066.82,1963.52,115,(zzin****),재밌어요,군대,그림체가,뭐냐,생각을,해야지,episode,해체부대
786246,2,0.6370031609894129,,13.0,25726,1066.72,24.0,13.0,8.0,11.0,13.0,25726,14011,12317,12611,12022,2981.44,1407.48,1177.5,1165.23,1066.72,53,(wlqr****),넘,베도,베도에,여기,왜,뭐야,story,마녀의 키스
786305,2,0.6511337396682887,,6.0,16550,947.66,11.0,11.0,10.0,7.0,6.0,16550,13387,12107,11314,10076,1184.49,1172.15,1000.91,900.9,947.66,42,(zntn****),축하드려요,작화,완전,저항없이,오글거린다,None,story,이런 소설 같은 사랑!
786318,2,0.6543513517813699,,5.0,8158,203.09,6.0,4.0,2.0,2.0,5.0,8158,6860,4889,3337,2421,321.16,365.8200000000001,326.04,274.04,203.09,25,(togg****),베도,재미있다,표지,None,None,None,story,팬 건 네가 처음
786331,2,0.6064416211961732,0.5832729150964203,15.0,44813,1975.19,17.0,8.0,4.0,12.0,15.0,44813,26383,22229,20484,21641,2793.6,1934.52,2025.92,1666.6799999999998,1975.19,74,(yuy7****),그림체,정식,연재,여주,어,뭐냐,story,백작저를 나가야 하는 이유
786401,2,0.6172583098273653,0.563298732513514,14.0,93918,7474.5,20.0,9.0,5.0,5.0,14.0,93918,79356,70699,68299,65488,8309.08,7587.84,7061.46,6725.200000000001,7474.5,60,(yspa****),그림체,초등학교,좋아요,교무실만,냉난방,빵빵하길래,story,[일상 로맨스] 그냥 선생님
786412,2,0.4457843460659345,0.410780523933085,10.0,12528,380.16,6.0,,,6.0,10.0,12528,5339,4008,3936,3535,748.66,474.7600000000001,414.0,484.92,380.16,31,(yech****),스토리,좋다,빨리,None,None,None,story,액터즈 나이트
786457,2,0.6907200807123309,0.5762713213892748,26.0,97346,8030.400000000001,9.0,20.0,9.0,8.0,26.0,97346,94041,89395,87545,90729,7133.6,7480.679999999999,7134.16,6870.21,8030.400000000001,85,zmsd****,응원합니다,얼마나,투빈맘,임테기만,봐도,눈물이,episode,유산은 처음이라
786475,2,0.6050112493100731,0.5564177237205958,8.0,46600,4516.56,10.0,5.0,8.0,8.0,8.0,46600,44143,42724,42154,42434,4595.28,4614.96,4429.6,4197.41,4516.56,34,zooz****,마음이,예쁘고,축하해요,미국에,있었을,어떤,episode,가족이되는과정
786490,2,0.4606701263277679,,5.0,2901,381.22,4.0,2.0,5.0,4.0,5.0,2901,1585,1521,1534,1694,411.06,367.2,388.8,347.87,381.22,26,you9****,응원할게요,화이팅,넘,퀄,별로네용,None,story,저승의 사원이 되어주세요
786503,2,0.5884801302503125,,15.0,11179,723.0,12.0,7.0,7.0,9.0,15.0,11179,5782,4933,5368,5094,1184.49,823.02,684.0,777.6,723.0,46,(zzan****),화이팅,후남이,넘,청소를,했는데,거미줄이있네,story,예청
786571,2,0.4175129738108715,0.4402775418569523,10.0,14983,1165.52,7.0,8.0,8.0,4.0,10.0,14983,10571,9163,8655,8199,1468.61,1341.34,1128.4,1103.02,1165.52,54,(zion****),와,도전만화,장식할,그림은,김치,캐,story,원룸202호
786576,2,0.678340739146894,,34.0,46577,5912.32,33.0,15.0,17.0,40.0,34.0,46577,39028,35622,34148,33156,6441.92,6204.64,5833.169999999999,5561.04,5912.32,163,(zzoo****),귀여워요,그림체,넘,문제가,익혀,뭐야,episode,냠냠일기
786583,2,0.5416771014280389,,10.0,6247,284.16,12.0,6.0,3.0,8.0,10.0,6247,3013,2574,6708,3647,417.12,303.84,304.14000000000004,434.14,284.16,30,(wjdd****),넘,좋아요,웹툰,None,None,None,story,간보는 연애
786614,2,0.6325284747197523,,11.0,11657,506.73,4.0,3.0,2.0,4.0,11.0,11657,8178,7305,6315,5982,649.7199999999999,439.04,490.88,369.0,506.73,36,(zzoo****),재밌어요,넘,다음화,베스트,댓글,왜이리,story,제네틱 아이러니
786828,2,0.4897694939441951,,3.0,12585,547.77,9.0,6.0,6.0,3.0,3.0,12585,7608,6626,5992,5744,804.27,772.8,856.3100000000001,792.9399999999999,547.77,31,(youn****),재미있어요,정식연재,그림,깜작아,젠이츠인줄,왜,story,악괴를 잡아 너를 지키겠습니다.
786977,2,0.649571530281173,0.4799096557721779,9.0,21366,815.04,14.0,4.0,4.0,12.0,9.0,21366,13355,11429,10469,10936,998.76,697.74,806.85,818.7299999999999,815.04,61,(zhhz****),재밌어요,넘,베도,건,여친있는데,왜저럼,story,고로나 바이러스
787009,2,0.6147079802247084,0.4368666192557929,17.0,13538,1299.52,12.0,9.0,10.0,6.0,17.0,13538,9859,9615,7796,8361,1382.4,1620.22,1378.88,982.0,1299.52,79,(zion****),재밌다,정식연재,기대되네요,저렇게까지,현아가,오,story,해골 잭
787212,2,0.6604611059881003,,19.0,16864,633.82,7.0,5.0,4.0,8.0,19.0,16864,8923,7204,8613,12418,866.3199999999999,522.18,533.12,545.75,633.82,46,(yuna****),그림체,다시,와,아잇,첫댓,놓쳤네,story,호랑이비
787265,2,0.4606877687793867,0.506547844621273,5.0,14718,995.1,51.0,9.0,2.0,3.0,5.0,14718,10691,9653,8299,8160,1289.36,1053.36,1012.61,903.56,995.1,61,(zlcl****),두리안,다음,다음화,시우는,뭔가,눈치챈,story,두리안은 과일이 아니야!
787317,2,0.6578760670130339,,5.0,8713,454.23,10.0,1.0,3.0,5.0,5.0,8713,4896,3838,3715,3366,655.1999999999999,502.97,443.21,403.92,454.23,20,(taek****),와,재밌어요,좋고,왜,댓글이,1개아닌가,story,엔딩 페어리 메이커
787347,2,0.660467627283338,0.5058507762079609,15.0,8586,912.74,19.0,3.0,10.0,12.0,15.0,8586,5129,6017,5881,3154,1349.45,769.8599999999999,1097.79,1318.03,912.74,49,(zhtn****),좋아요,그림,예뻐요,엥,자고,있는데,story,호텔불란서
